id,sku,entity_type_id,attribute_set_id,name,weight,status,visibility,part_type,price,tax,category_ids,media,short_desc,desc,meta_title,meta_keyword,meta_desc
341,sm569,4,15,"For Samsung Note Edge N915 Charge Flex",0.1000,1,4,78,6.4012,0,493,/s/m/sm569.jpg;/s/m/sm569-1.jpg,"Samsung Note Edge N915 Charge Flex","Samsung Note Edge N915 Charge Flex",,,
409,5S03,4,15,"For iPhone 5S Power Flex Cable Original",0.1000,1,4,78,2.6953,0,110,/5/s/5s03.jpg;/p/o/power-flex-cable-original-iphone5s-gspelectronics-5s03_1.jpg;/5/s/5s03-1.jpg,"iPhone 5S Power Flex Cable Original
","iPhone 5S Power Flex Cable Original
",,,
415,5S13,4,15,"For iPhone 5S Home Button Complete White",0.1000,1,4,79,2.1900,0,110,/5/s/5s13-1.jpg;/5/s/5s13.jpg;/h/o/home-button-complete-white-iphone5s-gspelectronics-5s13.jpg,"iPhone 5S Home Button Complete White
","iPhone 5S Home Button Complete White",,,
422,sm214,4,15,"For Samsung Galaxy Note 3 i9005 Touch White",0.1000,1,4,83,1.9142,0,490,/1/5/1595-51-sm214_1.jpg,"Samsung Galaxy Note 3 i9005 Touch White
","Samsung Galaxy Note 3 i9005 Touch White
",,,
921,SON36,4,15,"For Sony  Xperia U/V/Z charge connector",0.1000,1,4,86,1.6100,0,388,/6/3/635-51-son36.jpg,"Sony  Xperia U/V/Z charge connector","Sony  Xperia U/V/Z charge connector",,,
923,SON42,4,15,"For Sony Xperia Z L36h Adhesive Back Cover",0.1000,1,4,86,0.6100,0,387,/s/o/son42.jpg;/4/4/4463-51-son42.jpg;/s/o/son42-1.jpg," Sony Xperia Z L36h Adhesive Back Cover
"," Sony Xperia Z L36h Adhesive Back Cover
",,,
2167,CA213,4,9,"For iPhone 7 Plus Grid TPU Case Black",0.1400,1,4,,0.7300,0,313,/c/a/ca213-1.jpg;/c/a/ca213-2.jpg,"For iPhone 7 Plus Grid TPU Case Black
","For iPhone 7 Plus Grid TPU Case Black
","For iPhone 7 Plus Grid TPU Case Black","For iPhone 7 Plus Grid TPU Case Black
","For iPhone 7 Plus Grid TPU Case Black
"
2168,CA214,4,9,"For iPhone X Grid TPU Case Blue",0.1200,1,4,,0.7300,0,923,/c/a/ca214-1.jpg;/c/a/ca214-2.jpg,"For iPhone X Grid TPU Case Blue
","For iPhone X Grid TPU Case Blue
","For iPhone X Grid TPU Case Blue","For iPhone X Grid TPU Case Blue
","For iPhone X Grid TPU Case Blue
"
2169,CA215,4,9,"For iPhone 7 Plus Grid TPU Case Red",0.1400,1,4,,0.7300,0,313,/c/a/ca215-1.jpg;/c/a/ca215-2.jpg,"For iPhone 7 Plus Grid TPU Case Red
","For iPhone 7 Plus Grid TPU Case Red","For iPhone 7 Plus Grid TPU Case Red","For iPhone 7 Plus Grid TPU Case Red","For iPhone 7 Plus Grid TPU Case Red"
2170,4897058387094,4,9,"For iPhone X Breaking Proof Clear Case Saft",0.1400,1,4,,0.7700,0,923,/4/8/4897058387094-1.jpg;/4/8/4897058387094-3.jpg;/4/8/4897058387094-2.jpg,"For iPhone X Breaking Proof Clear Case Saft
","For iPhone X Breaking Proof Clear Case Saft","For iPhone X Breaking Proof Clear Case Saft","For iPhone X Breaking Proof Clear Case Saft","For iPhone X Breaking Proof Clear Case Saft"
2179,HWP10PLUS022,4,15,"For Huawei P10 Plus Power Flex",0.0600,1,4,78,2.2100,0,874,/h/w/hwp10plus022-1.jpg;/h/w/hwp10plus022-2.jpg,"For Huawei P10 Plus Power Flex
","For Huawei P10 Plus Power Flex","For Huawei P10 Plus Power Flex","For Huawei P10 Plus Power Flex","For Huawei P10 Plus Power Flex"
513,SAMJ100H04,4,15,"For Samsung SM-J100H charge connector",0.1000,1,4,86,0.3800,0,487,/s/a/samj100h04.jpg,"Samsung Galaxy J1 Charge Connector","Samsung Galaxy J1 Charge Connector",,,
515,6GIC02,4,15,"For iPhone 6/6S Diode Black",0.1000,1,4,86,0.3800,0,114,/6/g/6gic02.jpg,"iPhone 6/6S Diode Black
","iPhone 6/6S Diode Black",,,
516,HUAH809,4,15,"For Huawei Honor 8 Back Cover White",0.1000,1,4,85,6.4012,0,439,/h/u/huah809-1.jpg;/h/u/huah809-2.jpg,"Huawei Honor 8 Back Cover White","Huawei Honor 8 Back Cover White",,,
517,SAMG955F28,4,15,"For Samsung SM-G955F S8 Plus Home Button Silver",0.1000,1,4,79,18.8744,0,292,/s/a/samg955f28__1.jpg;/s/a/samg955f28-2__1.jpg,"Samsung SM-G955F S8 Plus Home Button Silver","Samsung SM-G955F S8 Plus Home Button Silver",,,
519,6GIC08,4,15,"For iPhone 6/6 Plus USB ic",0.1000,1,4,87,3.2200,0,114,/6/g/6gic08_1.jpg;/6/g/6gic08-2_1.jpg,"iPhone 6/6 Plus USB ic
","iPhone 6/6 Plus USB ic",,,
351,4G39,4,15,"For iPhone 4/4S Mesh Set",0.1000,1,4,86,0.3063,0,106;300,/h/e/hemknapp-iphone4s-gspelectronics-4g39.jpg,"iPhone 4/4S Mesh Set
","iPhone 4/4S Mesh Set
",,,
520,HUAH811,4,15,"For Huawei Honor 8 Back Cover Blue",0.1000,1,4,85,5.8200,0,439,/h/u/huah811-2.jpg;/h/u/huah811-1.jpg,"Huawei Honor 8 Back Cover Blue","Huawei Honor 8 Back Cover Blue",,,
886,LGG302,4,15,"For LG G3 D855 Earpiece",0.1000,1,4,82,0.9188,0,352,/l/g/lgg302_2_.jpg,"LG G3 D855 Earpiece
","LG G3 D855 Earpiece
",,,
888,LGG304,4,15,"For LG G3 D855 Speaker",0.1000,1,4,82,5.2067,0,352,/l/g/lgg304.jpg,"LG G3 D855 Speaker","LG G3 D855 Speaker",,,
889,LGG401,4,15,"For LG G4 Power Flex",0.1000,1,4,78,8.2695,0,351,/l/g/lgg401.jpg,"LG G4 Power Flex","LG G4 Power Flex",,,
1168,one3221,4,15,"For OnePlus 3 (A3003) - Touch Key Flex-Cable",1.0000,1,4,78,1.7700,0,448,/o/n/one3221-2.jpg;/o/n/one3221.jpg,"OnePlus 3 (A3003) - Touch Key Flex-Cable
","Original Touch Key Flex-Cable for OnePlus 3 (A3003),Three, 3T
Replacement key flat cable, ribbon with soft sensor keys

",,,
1174,sama320f022,4,15,"For Samsung SM-A320F A3(2017)- Front Camera",0.1000,1,4,80,2.6953,0,878,/s/a/sama320f022-2.jpg;/s/a/sama320f022.jpg,"Samsung SM-A320F A3(2017)- Front Camera
","Samsung SM-A320F A3(2017)- Front Camera
",,,
1175,sama320f026,4,15,"For Samsung SM-A320F A3(2017)- Sensor",0.1000,1,4,86,3.0628,0,878,/s/a/sama320f026.jpg;/s/a/sama320f026-2.jpg,"Samsung SM-A320F A3(2017)- Sensor
","Samsung SM-A320F A3(2017)- Sensor
",,,
1176,sama320f029,4,15,"For Samsung SM-A320F A3(2017)- Home Button Flex Gold",0.1000,1,4,79,8.1470,0,878,/s/a/sama320f029-2.jpg;/s/a/sama320f029.jpg,"Samsung SM-A320F A3(2017)- Home Button Flex Gold","Samsung SM-A320F A3(2017)- Home Button Flex Gold",,,
1177,sama320f031,4,15,"For Samsung SM-A320F A3(2017)- Sim Card Tray Black",0.1000,1,4,85,0.9188,0,878,/s/a/sama320f031.jpg;/s/a/sama320f031-2.jpg,"Samsung SM-A320F A3(2017)- Sim Card Tray Black
","Samsung SM-A320F A3(2017)- Sim Card Tray Black
",,,
1182,HUAP905,4,15,"For Huawei P9 and Honor 8 Battery",0.1000,1,4,81,6.4012,0,437;439,/h/u/huap905-2.jpg;/h/u/huap905.jpg,"Huawei P9 and Honor 8 Battery
","Huawei P9 and Honor 8 Battery
",,,
1189,IPAR3025,4,15,"For iPad Air 3 - Audio Flex-Ear Jack White",0.1000,1,4,78,1.9100,0,888,/i/p/ipar3025_.jpg;/i/p/ipar3025__1.jpg,"iPad Air 3 - Audio Flex-Ear Jack White
","iPad Air 3 - Audio Flex-Ear Jack White
",,,
1190,IPAR3026,4,15,"For iPad Air 3 - Sim Flex",0.1000,1,4,85,1.9100,0,888,/i/p/ipar3026__1.jpg;/i/p/ipar3026_.jpg,"iPad Air 3 - Sim Flex
","iPad Air 3 - Sim Flex
",,,
1191,IPAR3027,4,15,"For iPad Air 3 - Home Button Flex Black",0.1000,1,4,79,5.8200,0,888,/i/p/ipar3027__1.jpg;/i/p/ipar3027_.jpg,"iPad Air 3 - Home Button Flex Black
","iPad Air 3 - Home Button Flex Black
",,,
2192,4G402,4,15,"For iPhone 4 LCD Display Original OEM White",0.1000,1,4,77,13.4800,0,106,/4/g/4g402-1.jpg;/4/g/4g402-2.jpg,"For iPhone 4 LCD Display Original OEM White
","<p>For iPhone 4 LCD Display Original OEM White</p>
<p>Compatible With: iPhone 4</p>
<p><br />This item includes the following parts:<br />1. LCD Screen;<br />2. Digitizer Touch Screen;<br />3. Camera Bracket;<br />4. Front Frame;<br />5. Ear Speaker Mesh Cover;<br />6. Proximity Sensor Bracket;<br /><br /><strong>Notes: Please test the functionality of this item before installation.</strong></p>
<p><br />Features:<br />This item includes the LCD screen, digitizer touch screen, Camera Bracket;Front Frame;Ear Speaker Mesh Cover;Proximity Sensor Bracket.<br />This part is a Original OEM high quality.<br />This part is only compatible with iPhone 4.<br />The LCD screen assembly is available in 2 colors: White, Black.</p>
<p><br />How to Install / Tips:<br />Please choose the right part before placing an order.<br />The flex cable ribbon is easily damaged. Handle carefully! When install the front camera flex assembly.<br />Special tooling is required when disassembling and reassembling this LCD Screen and Digitizer Assembly.</p>
<p><br /><strong>NOTE:</strong><br /><strong>The installation of any new parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong><br /><br /></p>","For iPhone 4 LCD Display Original OEM White","For iPhone 4 LCD Display Original OEM White
","For iPhone 4 LCD Display Original OEM White
"
2193,6SP61,4,15,"For iPhone 6S Plus LCD Black OEM (TM)",0.1400,2,4,77,24.6900,0,301,,"For iPhone 6S Plus LCD Black OEM (TM)","For iPhone 6S Plus LCD Black OEM (TM)","For iPhone 6S Plus LCD Black OEM (TM)","For iPhone 6S Plus LCD Black OEM (TM)","For iPhone 6S Plus LCD Black OEM (TM)"
2194,6SP60,4,15,"For iPhone 6S Plus LCD White OEM (TM)",0.1400,2,4,77,24.6900,0,301,,"For iPhone 6S Plus LCD White OEM (TM)
","For iPhone 6S Plus LCD White OEM (TM)","For iPhone 6S Plus LCD White OEM (TM)","For iPhone 6S Plus LCD White OEM (TM)","For iPhone 6S Plus LCD White OEM (TM)"
2195,6P512,4,15,"For iPhone 6 Plus LCD Display OEM SC White",0.1400,1,4,77,17.1800,0,1074,/6/p/6p512-1.jpg;/6/p/6p512-2.jpg,"For iPhone 6 Plus LCD Display OEM SC White
","<p>For iPhone 6 Plus LCD Display OEM SC White</p>
<p>Compatible With: Apple iPhone 6 Plus</p>
<p><br />This item includes the following parts:<br />1. LCD Screen;<br />2. Digitizer Touch Screen;<br />3. Camera Bracket;<br />4. Front Frame;<br />5. Ear Speaker Mesh Cover;<br />6. Proximity Sensor Bracket;<br /><br /><strong>Notes: Please test the functionality of this item before installation.</strong></p>
<p><br />Features:<br />This item includes the LCD screen, digitizer touch screen, Camera Bracket;Front Frame;Ear Speaker Mesh Cover;Proximity Sensor Bracket.<br />This part is a OEM SC quality.<br />This part is only compatible with iPhone 6 Plus.<br />The LCD screen assembly is available in 2 colors: White, Black.</p>
<p><br />How to Install / Tips:<br />Please choose the right part before placing an order.<br />The flex cable ribbon is easily damaged. Handle carefully! When install the front camera flex assembly.<br />Special tooling is required when disassembling and reassembling this LCD Screen and Digitizer Assembly.</p>
<p><br /><strong>NOTE:</strong><br /><strong>The installation of any new parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</strong><br /><br /></p>","For iPhone 6 Plus LCD Display OEM SC White","For iPhone 6 Plus LCD Display OEM SC White","For iPhone 6 Plus LCD Display OEM SC White"
2200,8G043,4,15,"For iPhone 8 Camera Lens Complete White",0.0400,1,4,80,1.9100,0,928,/8/g/8g043-1_1.jpg;/8/g/8g043-2_1.jpg,"For iPhone 8 Camera Lens Complete White
","For iPhone 8 Camera Lens Complete White","For iPhone 8 Camera Lens Complete White","For iPhone 8 Camera Lens Complete White","For iPhone 8 Camera Lens Complete White"
365,sm309,4,15,"For Samsung Galaxy S5 G900 Battery Cover Black",0.1000,1,4,86,1.8377,0,475,/b/a/battery-cover-black-sm309-gspelectronics-01.jpg;/b/a/battery-cover-black-sm309-gspelectronics-02.jpg,"Samsung Galaxy S5 G900 Battery Cover Black","Samsung Galaxy S5 G900 Battery Cover Black",,,
911,OP006,4,15,"For One Plus One sim Card reader",0.1000,1,4,85,2.6953,0,446,/o/p/op006-2.jpg;/o/p/op006.jpg,"ONE Plus One sim Card reader","ONE Plus One sim Card reader",,,
452,HTC1003,4,15,"For HTC 10 Battery",0.1000,1,4,81,7.2700,0,328,/h/t/htc1003__1.jpg;/h/t/htc1003-3__1.jpg;/h/t/htc1003-2__1.jpg,"HTC 10 Battery","HTC 10 Battery",,,
472,6G38,4,15,"For iPhone 6 Test Flex",0.1000,1,4,78,2.4655,0,114,/6/g/6g38-1.jpg;/6/g/6g38.jpg,"iPhone 6 Test Flex
","iPhone 6 Test Flex",,,
428,sm211,4,15,"For Samsung Galaxy s4 Mini i9195 Touch Blue",0.1000,1,4,83,1.8377,0,481,/1/5/1592-51-sm211.jpg,"Samsung Galaxy s4 Mini i9195 Touch Blue","Samsung Galaxy s4 Mini i9195 Touch Blue",,,
429,5SE02,4,15,"For iPhone SE Charge & Audio Flex White",0.1000,1,4,78,8.2700,0,293,/5/s/5se02.jpg;/5/s/5se02-1.jpg,"iPhone SE Charge & Audio Flex White
","iPhone SE Charge & Audio Flex White",,,
521,6GIC09,4,15,"For iPhone 6/6 Plus Audio Big ic",0.1000,1,4,87,2.4655,0,114,/6/g/6gic09_1.jpg;/6/g/6gic09-2_1.jpg,"iPhone 6/6 Plus Audio Big ic
","iPhone 6/6 Plus Audio Big ic
",,,
1165,HWP10127,4,15,"For Huawei P10 - Motherboard Flex Cable",0.1000,1,4,78,3.0628,0,871,/h/w/hwp10127.jpg;/h/w/hwp10127-2.jpg,"Huawei P10 - Motherboard Flex Cable
","Huawei P10 - Motherboard Flex Cable
",,,
1169,one5022,4,15,"For OnePlus 5 (A5000) - Volume Flex-Cable",0.1000,1,4,78,2.4655,0,877,/o/n/one5022.jpg;/o/n/one5022-2.jpg,"OnePlus 5 (A5000) - Volume Flex-Cable
","OnePlus 5 (A5000) - Volume Flex-Cable
",,,
1170,ONE5023,4,15,"For OnePlus 5 (A5000) - Speaker",0.1000,1,4,82,5.8193,0,877,/o/n/one5023.jpg;/o/n/one5023-2.jpg,"OnePlus 5 (A5000) - Speaker
","OnePlus 5 (A5000) - Speaker
",,,
1172,one5028,4,15,"For OnePlus 5 (A5000) - Front Camera",0.1000,1,4,80,5.8193,0,877,/o/n/one5028-2.jpg;/o/n/one5028.jpg,"OnePlus 5 (A5000) - Front Camera
","OnePlus 5 (A5000) - Front Camera
",,,
1192,IPAR3028,4,15,"For iPad Air 3 - Home Button Flex White",0.1000,1,4,79,5.5100,0,888,/i/p/ipar3028__1.jpg;/i/p/ipar3028_.jpg,"iPad Air 3 - Home Button Flex White
","iPad Air 3 - Home Button Flex White
",,,
1193,IPAR3029,4,15,"For iPad Air 3 - Home Button Flex Gold",0.1000,1,4,79,5.5100,0,888,/i/p/ipar3029_.jpg;/i/p/ipar3029__1.jpg,"iPad Air 3 - Home Button Flex Gold
","iPad Air 3 - Home Button Flex Gold
",,,
1194,IPAR3030,4,15,"For iPad Air 3 - Wifi Flex",0.1000,1,4,78,1.6080,0,888,/i/p/ipar3030__1.jpg;/i/p/ipar3030_.jpg,"iPad Air 3 - Wifi Flex
","iPad Air 3 - Wifi Flex
",,,
1195,IPAR3031,4,15,"For iPad Air 3 - GPS Flex",0.1000,1,4,78,1.6080,0,888,/i/p/ipar3031__1.jpg;/i/p/ipar3031_.jpg,"iPad Air 3 - GPS Flex
","iPad Air 3 - GPS Flex
",,,
1196,IPAR3121,4,15,"For iPad Air 3 - Speaker",0.1000,1,4,82,9.1118,0,894,/i/p/ipar3121__1.jpg;/i/p/ipar3121_.jpg,"iPad Air 3 - Speaker
","iPad Air 3 - Speaker
",,,
1197,"SAMA520F07 ",4,15,"For Samsung SM-A520F Galaxy A5 2017 - Charger Connector",0.1000,1,4,86,3.1800,0,876,/s/a/sama520f07__1.jpg;/s/a/sama520f07_.jpg,"Samsung SM-A520F Galaxy A5 2017 - Charger Connector
","Samsung SM-A520F Galaxy A5 2017 - Charger Connector
",,,
1198,SAMA520F025,4,15,"For Samsung SM-A520F A5(2017)- Audio Flex-Ear Jack",0.1000,1,4,78,0.9188,0,876,/s/a/sama520f025__1.jpg;/s/a/sama520f025_.jpg,"Samsung SM-A520F A5(2017)- Audio Flex-Ear Jack
","Samsung SM-A520F A5(2017)- Audio Flex-Ear Jack
",,,
1206,HWMATE9PRO126,4,15,"For Huawei Mate9 Pro - Earpiece",0.1000,1,4,86,0.9188,0,873,/h/w/hwmate9pro126__1.jpg;/h/w/hwmate9pro126_.jpg,"Huawei Mate9 Pro - Earpiece
","Huawei Mate9 Pro - Earpiece
",,,
1224,ONE2122,4,15,"For OnePlus 2 (A2003) - Touch Key Flex-Cable",0.1000,1,4,78,3.0628,0,447,/o/n/one2122_.jpg;/o/n/one2122__1.jpg,"OnePlus 2 (A2003) - Touch Key Flex-Cable
","Original Touch Key Flex-Cable for OnePlus 2 (A2003)
Compatible models: 2 (A2003),OP2
Alternative names: Replacement key flat cable, ribbon with soft sensor keys
",,,
1225,ONE2221,4,15,"For OnePlus 2 (A2003) - Flex Board + Vibra Motor + Microphone",0.1000,1,4,86,7.2741,0,447,/o/n/one2221_.jpg;/o/n/one2221__2.jpg,"OnePlus 2 (A2003) - Flex Board + Vibra Motor + Microphone
","Original Flex Board + Vibra Motor + Microphone for OnePlus 2 (A2003),OP2
Replacement Sub Board with components
",,,
1226,ONE3021,4,15,"For OnePlus 3 (A3003) - Camera Lens",0.1000,1,4,80,3.3400,0,448,/o/n/one3021_.jpg;/o/n/one3021__1.jpg,"OnePlus 3 (A3003) - Camera Lens
","Original Camera Lens for OnePlus 3 (A3003),Three, 3T
Replacement Camera Window,Cam Glass Cover
",,,
1229,"ONE5021 ",4,15,"For OnePlus 5 (A5000) - Power Key Flex-Cable",0.1000,1,4,78,2.4655,0,877,/o/n/one5021__1.jpg;/o/n/one5021_.jpg,"OnePlus 5 (A5000) - Power Key Flex-Cable
","OnePlus 5 (A5000) - Power Key Flex-Cable
",,,
2201,8G044,4,15,"For iPhone 8 Camera Lens Complete Gold",0.0400,1,4,80,1.9100,0,928,/8/g/8g044-1.jpg;/8/g/8g044-2.jpg,"For iPhone 8 Camera Lens Complete Gold","For iPhone 8 Camera Lens Complete Gold","For iPhone 8 Camera Lens Complete Gold","For iPhone 8 Camera Lens Complete Gold","For iPhone 8 Camera Lens Complete Gold"
2202,IPAM30,4,15,"For iPad Mini Touch Connector",0.0400,1,4,86,0.7700,0,888,/i/p/ipam30.jpg,"For iPad Mini Touch Connector
","For iPad Mini Touch Connector","For iPad Mini Touch Connector","For iPad Mini Touch Connector","For iPad Mini Touch Connector"
2203,7G25,4,4,"For iPhone 7 LCD Adhesive Black",0.0500,1,4,,0.5700,0,109,/7/g/7g25-1_2.jpg;/7/g/7g25-1_1_1.jpg,"For iPhone 7 LCD Adhesive Black
","For iPhone 7 LCD Adhesive Black","For iPhone 7 LCD Adhesive Black","For iPhone 7 LCD Adhesive Black","For iPhone 7 LCD Adhesive Black"
2204,SAMJ510F081,4,15,"For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Gold",0.1000,1,4,98,2.2100,0,1004,/s/a/samj510f081-1.jpg;/s/a/samj510f081-2.jpg,"For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Gold
","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Gold","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Gold","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Gold","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Gold"
2205,SAMJ510F082,4,15,"For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Black",0.1000,1,4,98,2.2100,0,1004,/s/a/samj510f082-1.jpg;/s/a/samj510f082-2.jpg,"For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Black
","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Black","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Black","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Black","For Samsung  Galaxy SM-J510F J5 (2016)  Back Cover Black"
2206,SAMG900F321,4,15,"For Samsung Galaxy S5  Front LCD Adhesive",0.0500,1,4,86,0.7700,0,475,/s/a/samg900f321.jpg,"For Samsung Galaxy S5  Front LCD Adhesive
","For Samsung Galaxy S5  Front LCD Adhesive
","For Samsung Galaxy S5  Front LCD Adhesive","For Samsung Galaxy S5  Front LCD Adhesive
","For Samsung Galaxy S5  Front LCD Adhesive
"
2207,SAMG928F021,4,15,"For Samsung Galaxy SM-G928F S6 Edge Plus  Back Camera Lens Black ",0.0400,1,4,80,0.9200,0,306,/s/a/samg928f021-1.jpg;/s/a/samg928f021-2.jpg,"For Samsung Galaxy SM-G928F S6 Edge Plus  Back Camera Lens Black 
","For Samsung Galaxy SM-G928F S6 Edge Plus  Back Camera Lens Black ","For Samsung Galaxy SM-G928F S6 Edge Plus  Back Camera Lens Black ","For Samsung Galaxy SM-G928F S6 Edge Plus  Back Camera Lens Black ","For Samsung Galaxy SM-G928F S6 Edge Plus  Back Camera Lens Black "
435,sm203,4,15,"For Samsung Galaxy i9300 S3 Touch Red",0.1000,1,4,83,1.9142,0,482,/1/5/1586-51-sm203.jpg,"Samsung Galaxy i9300 S3 Touch Red","Samsung Galaxy i9300 S3 Touch Red",,,
436,sm202,4,15,"For Samsung Galaxy i9300 S3 Touch Grey",0.1000,1,4,83,4.5942,0,482,/1/5/1585-51-sm202.jpg,"Samsung Galaxy i9300 S3 Touch Grey","Samsung Galaxy i9300 S3 Touch Grey",,,
295,4897058380620,4,15,"Battery for Samsung I9300/I9305 S3",0.1000,1,4,81,5.8193,0,482,/4/8/4897058380620.jpg,"Battery for Samsung I9300/I9305 S3
","Battery for Samsung I9300/I9305 S3
",,,
343,4G09,4,15,"For iPhone 4 Front Camera",0.0100,1,4,80,0.9188,0,106,/f/r/front-kamera-iphone4-gspelectronics-4g09.jpg,"iPhone 4 Front Camera 
","iPhone 4 Front Camera 
",,,
349,sm426,4,15,"For Samsung Galaxy SM-G900 S5 Battery Cover Blue",0.1000,1,4,86,1.8377,0,475,/s/m/sm426.jpg;/s/m/sm426-1.jpg,"Samsung Galaxy SM-G900 S5 Battery Cover Blue","Samsung Galaxy SM-G900 S5 Battery Cover Blue",,,
466,sm103,4,15,"For Samsung Galaxy i9505 S4 Charge Connector Board",0.1000,1,4,78,2.8943,0,478,/s/m/sm103-1.jpg;/s/m/sm103.jpg,"Samsung Galaxy i9505 S4 Charge Connector Board","Samsung Galaxy i9505 S4 Charge Connector Board",,,
433,sm205,4,15,"For Samsung Galaxy i9505 S4 Touch White",0.1000,1,4,83,1.6080,0,478,/s/m/sm205.jpg;/s/m/sm205-1.jpg;/s/m/sm205-2.jpg,"Samsung Galaxy i9505 S4 Touch White
","Samsung Galaxy i9505 S4 Touch White",,,
353,sm410,4,15,"For Samsung Galaxy SM-G900 S5 Charge Flex",0.1000,1,4,78,5.8193,0,475,/1/7/1796-51-sm410_1.jpg;/s/m/sm410_1.jpg;/s/m/sm410-1_1.jpg," Samsung Galaxy SM-G900 S5 Charge Flex"," Samsung Galaxy SM-G900 S5 Charge Flex",,,
363,4S18,4,15,"For iPhone 4S Antenna Wifi",0.0100,1,4,86,0.9188,0,300,/w/i/wifi-antenn-iphone4s-gspelectronics-4s18.jpg,"iPhone 4S Antenna Wifi
","iPhone 4S Antenna Wifi",,,
362,sm313,4,15,"For Samsung Galaxy S5 Sim Reader",0.1000,1,4,85,0.9188,0,475,/1/8/1805-51-sm313.jpg,"Samsung Galaxy S5 Sim Reader","Samsung Galaxy S5 Sim Reader",,,
385,5C51,4,15,"For iPhone 5C LCD Display OEM(LT) Black",0.1000,1,4,77,13.9663,0,289;294,/5/c/5c51.jpg;/5/c/5c51ss.jpg,"<p>For iPhone 5C&nbsp;LCD Screen and Digitizer Assembly</p>
<p>With Frame - Black</p>","<p>Compatible With: iPhone 5C</p>
<p>For iPhone 5C&nbsp;LCD Screen and Digitizer Assembly with Frame Replacement - Black</p>
<p>&nbsp;</p>
<p>This iPhone 5C LCD Assembly replacement contains:</p>
<p>1. LCD Screen;</p>
<p>2. Digitizer Touch Screen;</p>
<p>3. Front Frame;</p>
<p>4. Ear Speaker Mesh Cover;</p>
<p>5. Proximity Sensor Bracket;</p>
<p>6. Camera Bracket;</p>
<p>&nbsp;</p>
<p>Specifications:</p>
<p>Screen Size: 4.0 inches</p>
<p>Display Type: LED-backlit IPS LCD, Capacitive Touchscreen, 16M colors</p>
<p>Resolution:640 x 1136 pixels, 326 ppi pixel density</p>
<p>Color:Black</p>
<p>Compatibility: iPhone 5C</p>
<p>&nbsp;</p>
<p>Features:</p>
<p>This item includes the iPhone 5C LCD screen, digitizer touch screen and aluminum digitizer frame.</p>
<p>This iPhone 5C LCD assembly does not include the home button, please do not confuse it with the OEM Apple iPhone 5C LCD Screen and Digitizer Assembly with Frame and Home Button.</p>
<p>This iPhone 5C replacement screen is available in black only.</p>
<p>&nbsp;</p>
<p>How to Install / Tips:</p>
<p>Special phone repair tools are needed when replacing the iPhone 5C Screen Assembly.</p>
<p>The iPhone 5C LCD screen assembly flex cable ribbon is very fragile and is easily damaged,please handle carefully.</p>
<p>The installation of iPhone 5C replacement parts should be done by a qualified person. GSP is not responsible for any damage caused during installation.</p>","For iPhone 5C LCD Black OEM","iPhone 5C LCD Screen ,
iPhone 5C screen replacement,
iPhone 5C lcd screen replacement,
iPhone 5C lcd price ,
iPhone 5C lcd screen sale ,
cheap iPhone 5C lcd screen ,
iPhone 5C lcd display price ,
new screen for iPhone 5C,
iPhone 5C screens lcd and digitizer ,
iPhone 5C lcd screen for sale,
iPhone 5C LCD display,
iPhone 5C screen repairs
","For iPhone 5C LCD Black OEM"
376,5C02,4,15,"For iPhone 5C Charge & Audio Flex",0.1000,1,4,78,2.7000,0,294,/b/a/battery-iphone5c-gspelectronics-5c02_1.jpg,"iPhone 5C Charge & Audio Flex
","iPhone 5C Charge & Audio Flex
",,,
491,SAMJ500F06,4,15,"For Samsung Galaxy SM-J500F Audio Flex",0.1000,1,4,78,3.0628,0,474,/s/a/samj500f06_1.jpg,"Samsung Galaxy SM-J500F Audio Flex","Samsung Galaxy SM-J500F Audio Flex",,,
367,4S33,4,15,"For iPhone 4S Home Button Complete White",0.0100,1,4,79,0.3063,0,300,/4/s/4s33.jpg;/h/o/home-button-complete-white-iphone4-gspelectronics-4s33.jpg;/4/s/4s33-1.jpg,"iPhone 4S Home Button Complete White
","iPhone 4S Home Button Complete White
",,,
468,6G19,4,15,"For iPhone 6 Home Button Complete Gold",0.1000,1,4,79,2.1500,0,114,/6/g/6g19.jpg;/6/g/6g19-1.jpg,"iPhone 6 Home Button Complete Gold
","iPhone 6 Home Button Complete Gold",,,
340,4G07,4,15,"For iPhone 4 Sensor Flex",0.0100,1,4,78,1.9142,0,106,/4/g/4g07-1_2.jpg;/4/g/4g07_2.jpg,"iPhone 4 Sensor Flex
","iPhone 4 Sensor Flex",,,
